id,full_name,credit_sco,gender,age,occupation,balance,monthly_ir,address,origin_province,tenure_ye,married,nums_card,nums_service,active_member,last_active_date,last_transaction_month,created_date,exit,customer_segment,engagement_score,loyalty_level,digital_behavior,risk_score,risk_segment,cluster_group
71065,Dương Trần Dương,743,female,75,Kế toán/Tài chính,18355737,21000000,Phường Hòa Bình (Q11),Hà Nội,2,1,1,2,False,20/08/2023,0,04/06/2023,False,Emerging,10,Bronze,offline,0.3012,Low,2
71066,Dương Kim Lan,640,female,35,Kỹ sư/Chuyên viên IT,34112108,25000000,Phường 2 (Tân Bình),Tiền Giang,0,1,3,3,True,15/04/2025,4145984,07/09/2024,False,Emerging,62,Bronze,mobile,0.2283,Low,1
71067,Dương Gia Lan,683,female,46,Nhân viên văn phòng/Công chức,10087844,12000000,Phường 14 (Q12),Bình Dương,1,2,3,1,False,11/05/2024,0,20/09/2023,True,Mass,13,Bronze,offline,0.356,Low,1
71068,Dương Xuân Lan,788,female,44,Chủ Doanh nghiệp nhỏ,100298780,118000000,Phường 14 (Q12),Tỉnh khác,2,1,5,3,False,06/07/2024,0,21/07/2022,False,Priority,26,Bronze,offline,0.2102,Low,4
71069,Vũ Kim Phúc,800,male,56,Chủ Doanh nghiệp nhỏ,65562148,162000000,Phường Tân Định (Q1),TP. Hồ Chí Minh,0,1,2,8,False,31/07/2024,0,29/07/2024,False,Priority,36,Bronze,offline,0.1529,Low,4
71070,Nguyễn Hữu Duyên,678,female,51,Lao động phổ thông,16398954,8000000,Phường Quang Trung (GV),TP. Hồ Chí Minh,4,1,2,1,False,11/12/2021,0,07/06/2021,False,Mass,10,Bronze,offline,0.3631,Low,2
71071,Vũ Hữu Linh,717,female,29,Kỹ sư/Chuyên viên IT,18762274,52000000,Phường 2 (Tân Bình),Long An,1,1,2,4,True,16/06/2025,25042169,15/01/2024,False,Affluent,66,Silver,mobile,0.113,Low,1
71072,Đặng Minh Vũ,655,male,71,Chủ Doanh nghiệp nhỏ,104753557,60000000,Phường Chợ Quán (Q5),Hà Nội,3,0,3,2,False,31/07/2023,0,16/11/2021,False,Priority,16,Bronze,offline,0.2672,Low,2
71073,Trần Minh Thành,695,male,55,Nội trợ/Sinh viên,5684642,5000000,Phường Bến Thành (Q1),Đồng Nai,3,0,3,4,False,27/01/2024,0,24/09/2021,True,Mass,24,Bronze,offline,0.3274,Low,2
71074,Lê Văn Quang,687,male,90,Kế toán/Tài chính,88007730,15000000,Phường 2 (Tân Bình),TP. Hồ Chí Minh,3,2,2,2,False,09/04/2023,0,15/05/2022,False,Emerging,14,Bronze,offline,0.3073,Low,2
71075,Mai Kim Xuân,722,female,51,Chủ Doanh nghiệp nhỏ,434804684,118000000,Phường 14 (Q12),Tỉnh khác,1,3,5,7,False,13/12/2023,0,29/08/2023,False,Priority,41,Silver,offline,0.1425,Low,4
71076,Trần Đức Hưng,714,male,37,Kinh doanh/Bán hàng,49727537,26000000,Thị trấn Tân Túc (BC),TP. Hồ Chí Minh,2,2,1,3,False,13/10/2024,0,30/04/2023,False,Emerging,14,Bronze,offline,0.2667,Low,2
71077,Trần Đức Anh,617,male,36,Nội trợ/Sinh viên,7057863,5000000,Thị trấn Tân Túc (BC),TP. Hồ Chí Minh,3,0,2,3,False,24/05/2024,0,08/07/2021,False,Mass,17,Bronze,offline,0.4153,Medium,2
71078,Hoàng Quang Tú,686,male,48,Nội trợ/Sinh viên,36414464,14000000,Phường Vĩnh Hội (Q4),TP. Hồ Chí Minh,3,0,2,1,False,06/04/2024,0,12/03/2022,False,Mass,10,Bronze,offline,0.3335,Low,2
71079,Phạm Văn Châu,560,male,34,Lao động phổ thông,24711458,14000000,Phường Vĩnh Hội (Q4),TP. Hồ Chí Minh,1,1,3,5,False,02/01/2024,0,07/09/2023,True,Mass,28,Bronze,offline,0.4141,Medium,1
71080,Vũ Minh Chi,727,female,71,Kỹ sư/Chuyên viên IT,88119346,35000000,Phường Thắng Lợi (Q10),TP. Hồ Chí Minh,4,1,1,4,False,30/01/2022,0,27/03/2021,False,Affluent,18,Bronze,offline,0.2293,Low,2
71081,Trần Đức Thành,625,male,59,Kinh doanh/Bán hàng,17328458,20000000,Phường 7 (Q7),Hà Nội,3,1,1,2,False,30/07/2023,0,02/09/2021,False,Emerging,10,Bronze,offline,0.3789,Low,2
71082,Nguyễn Quang Ngọc,676,female,63,Lao động phổ thông,102039077,15000000,Phường Tân Sơn Nhì (Tân Phú),Bình Dương,3,2,3,2,True,07/06/2025,4361777,28/10/2021,False,Emerging,59,Gold,mobile,0.2115,Low,2
71083,Phạm Minh Thảo,644,female,48,Kinh doanh/Bán hàng,45856402,26000000,Phường Bến Thành (Q1),TP. Hồ Chí Minh,4,0,2,1,False,30/10/2022,0,22/02/2021,False,Emerging,10,Bronze,offline,0.3487,Low,2
71084,Nguyễn Quang Vi,718,female,53,Giáo viên/Giảng viên,13026212,20000000,Phường Vĩnh Hội (Q4),Đồng Nai,1,1,4,1,False,08/11/2024,0,30/05/2024,False,Emerging,16,Bronze,offline,0.3199,Low,1
71085,Hoàng Quang Hương,621,female,63,Nội trợ/Sinh viên,14128105,5000000,Phường Thắng Lợi (Q10),TP. Hồ Chí Minh,3,0,4,3,False,11/02/2024,0,04/10/2021,False,Mass,23,Bronze,offline,0.4029,Medium,2
71086,Hoàng Hữu Bảo,752,male,61,Kỹ sư/Chuyên viên IT,160546378,66000000,Phường Chợ Quán (Q5),Tiền Giang,1,1,2,6,True,26/06/2025,139897877,15/03/2024,False,Priority,84,Silver,mobile,0.0621,Low,3
71087,Trần Trần Tùng,748,male,33,Chủ Doanh nghiệp nhỏ,64866087,102000000,Thị trấn Tân Túc (BC),TP. Hồ Chí Minh,0,1,2,5,False,26/03/2025,0,18/10/2024,False,Priority,25,Bronze,offline,0.1905,Low,4
71088,Dương Xuân Quang,647,male,62,Giáo viên/Giảng viên,52022856,21000000,Phường Bến Thành (Q1),TP. Hồ Chí Minh,0,1,2,3,True,12/05/2025,27641684,06/04/2025,False,Emerging,70,Bronze,mobile,0.2242,Low,1
71089,Đặng Quang Thảo,650,female,52,Lao động phổ thông,21555323,9000000,Phường Tân Sơn Nhì (Tân Phú),Tiền Giang,2,1,2,5,False,13/04/2023,0,22/03/2023,False,Mass,25,Bronze,offline,0.3358,Low,2
71090,Bùi Hữu Vũ,722,male,50,Kế toán/Tài chính,21912638,21000000,Thị trấn Tân Túc (BC),TP. Hồ Chí Minh,0,1,3,5,True,12/06/2025,17388911,05/02/2025,False,Emerging,76,Bronze,mobile,0.1566,Low,1
71091,Đặng Xuân Nam,689,male,49,Kinh doanh/Bán hàng,31768465,36000000,Phường Tân Định (Q1),Tỉnh khác,1,1,1,5,False,06/05/2024,0,02/04/2024,False,Affluent,22,Bronze,offline,0.2381,Low,1
71092,Đặng Đức Duyên,731,female,48,Kế toán/Tài chính,34871148,20000000,Phường 14 (Q12),TP. Hồ Chí Minh,0,1,1,1,False,10/01/2025,0,12/10/2024,False,Emerging,7,Bronze,offline,0.308,Low,1
71093,Phạm Hữu Dũng,660,male,66,Kinh doanh/Bán hàng,215676044,34000000,Phường 2 (Tân Bình),Bình Dương,4,1,3,4,False,28/10/2023,0,28/01/2021,False,Affluent,24,Bronze,offline,0.2605,Low,2
71094,Hoàng Văn Hương,694,female,42,Kinh doanh/Bán hàng,9690939,11000000,Thị trấn Tân Túc (BC),TP. Hồ Chí Minh,0,1,4,3,True,27/05/2025,13720147,18/12/2024,False,Mass,76,Bronze,mobile,0.2174,Low,1
71095,Mai Ngọc Tú,744,male,30,Chủ Doanh nghiệp nhỏ,47669004,68000000,Xã Vĩnh Lộc A (BC),Tiền Giang,1,0,4,6,False,08/08/2024,0,24/06/2024,False,Priority,34,Bronze,offline,0.1817,Low,4
71096,Vũ Hữu Quang,653,male,90,Kinh doanh/Bán hàng,21942130,21000000,Xã Vĩnh Lộc A (BC),Cần Thơ,3,1,3,1,False,20/01/2025,0,12/12/2021,True,Emerging,13,Bronze,offline,0.3586,Low,2
71097,Nguyễn Hữu Linh,666,female,42,Kinh doanh/Bán hàng,15968955,21000000,Phường 2 (Tân Bình),Bình Dương,0,0,2,4,True,25/05/2025,17707617,03/11/2024,False,Emerging,69,Bronze,mobile,0.2069,Low,1
71098,Vũ Xuân Dương,675,female,77,Hưu trí,23792065,18000000,Phường Hòa Bình (Q11),Tiền Giang,1,1,2,6,False,27/05/2024,0,09/11/2023,False,Emerging,28,Bronze,offline,0.2791,Low,1
71099,Dương Thu Lan,736,female,52,Chủ Doanh nghiệp nhỏ,122161574,95000000,Xã Xuân Thới Đông (HM),Cần Thơ,2,1,2,7,True,22/04/2025,44644919,21/06/2023,False,Priority,77,Silver,mobile,0.0529,Low,4
71100,Dương Văn Linh,632,female,45,Kỹ sư/Chuyên viên IT,65905453,47000000,Xã Vĩnh Lộc A (BC),TP. Hồ Chí Minh,0,1,4,7,True,06/04/2025,27592911,31/12/2024,False,Affluent,84,Bronze,mobile,0.1343,Low,1
71101,Dương Văn Duyên,673,female,37,Kỹ sư/Chuyên viên IT,49013637,37000000,Xã Xuân Thới Đông (HM),TP. Hồ Chí Minh,2,1,3,2,False,20/12/2023,0,05/05/2023,False,Affluent,16,Bronze,offline,0.2844,Low,2
71102,Lê Thanh Thành,640,male,39,Kinh doanh/Bán hàng,22956677,16000000,Xã Xuân Thới Đông (HM),Đồng Nai,3,1,3,2,False,19/04/2023,0,20/11/2021,False,Emerging,16,Bronze,offline,0.3685,Low,2
71103,Đặng Kim Huy,715,male,36,Kinh doanh/Bán hàng,20632076,41000000,Xã Xuân Thới Đông (HM),TP. Hồ Chí Minh,3,1,4,3,True,17/05/2025,30213717,12/05/2022,False,Affluent,71,Gold,mobile,0.1423,Low,2
71104,Dương Văn Linh,772,female,35,Nhân viên văn phòng/Công chức,10575221,10000000,Thị trấn Tân Túc (BC),Tỉnh khác,3,2,2,2,False,02/11/2022,0,30/07/2021,True,Mass,14,Bronze,offline,0.3299,Low,2
71105,Vũ Quang Mai,724,female,41,Hưu trí,21204340,10000000,Phường Hòa Bình (Q11),Bình Dương,2,0,1,3,False,06/07/2023,0,09/11/2022,False,Mass,14,Bronze,offline,0.309,Low,2
71106,Bùi Minh Mai,665,female,63,Nội trợ/Sinh viên,16495388,9000000,Phường An Hội (BT),Đồng Nai,3,1,4,1,False,08/04/2022,0,25/09/2021,True,Mass,16,Bronze,offline,0.374,Low,2
71107,Hoàng Thu Xuân,749,female,44,Kinh doanh/Bán hàng,24518967,25000000,Phường An Hội (BT),Bình Dương,4,1,1,1,False,22/03/2022,0,12/03/2021,True,Emerging,7,Bronze,offline,0.3022,Low,2
71108,Vũ Trần Khoa,648,male,46,Nhân viên văn phòng/Công chức,9853619,13000000,Phường Vĩnh Hội (Q4),TP. Hồ Chí Minh,1,0,1,1,False,27/10/2023,0,27/09/2023,True,Mass,7,Bronze,offline,0.3892,Low,1
71109,Bùi Kim Ánh,694,female,34,Kỹ sư/Chuyên viên IT,108540307,53000000,Phường Chợ Quán (Q5),TP. Hồ Chí Minh,2,1,4,5,False,26/01/2024,0,19/04/2023,False,Affluent,31,Bronze,offline,0.1903,Low,4
71110,Hoàng Thanh Hưng,682,male,56,Kế toán/Tài chính,43184474,34000000,Phường 14 (Q12),TP. Hồ Chí Minh,3,2,2,2,False,30/04/2023,0,30/07/2021,False,Emerging,14,Bronze,offline,0.2829,Low,2
71111,Trần Đức Linh,741,female,32,Chủ Doanh nghiệp nhỏ,118420490,107000000,Phường Quang Trung (GV),Hà Nội,4,0,2,8,True,27/05/2025,165603895,14/03/2021,False,Priority,91,Gold,mobile,0.0407,Low,3
71112,Bùi Trần Vân,628,female,90,Kinh doanh/Bán hàng,66648532,25000000,Phường Tân Sơn Nhì (Tân Phú),TP. Hồ Chí Minh,2,1,1,3,False,21/11/2024,0,22/04/2023,False,Emerging,14,Bronze,offline,0.3372,Low,2
71113,Dương Thị Duyên,740,female,57,Nội trợ/Sinh viên,7679660,8000000,Phường Bến Thành (Q1),Đồng Nai,1,1,2,2,False,23/07/2024,0,16/04/2024,False,Mass,14,Bronze,offline,0.3377,Low,1
71114,Hoàng Thị Bảo,616,male,68,Hưu trí,14611197,8000000,Phường 2 (Tân Bình),Cần Thơ,1,1,3,1,False,27/12/2024,0,26/03/2024,True,Mass,13,Bronze,offline,0.4265,Medium,1
71115,Dương Thị Linh,606,female,50,Lao động phổ thông,11462953,10000000,Linh Trung (TP Thủ Đức),Bà Rịa - Vũng Tàu,0,1,4,1,False,22/01/2025,0,08/10/2024,True,Mass,16,Bronze,offline,0.4354,Medium,1
71116,Hoàng Hoàng Thảo,681,female,47,Kế toán/Tài chính,44663453,25000000,Phường Tân Định (Q1),Tiền Giang,4,0,2,6,False,04/10/2023,0,16/03/2021,False,Emerging,28,Bronze,offline,0.2515,Low,2
71117,Nguyễn Gia Duyên,684,female,29,Kỹ sư/Chuyên viên IT,35544887,34000000,Phường 7 (Q7),TP. Hồ Chí Minh,0,1,2,3,False,25/01/2025,0,12/10/2024,False,Emerging,17,Bronze,offline,0.2708,Low,1
71118,Vũ Đức Vân,731,female,43,Quản lý/Lãnh đạo,375346314,81000000,Phường Chợ Quán (Q5),TP. Hồ Chí Minh,4,1,3,6,False,07/01/2022,0,20/04/2021,False,Priority,31,Bronze,offline,0.1568,Low,4
71119,Trần Minh Duyên,741,female,60,Nội trợ/Sinh viên,11735798,13000000,Linh Trung (TP Thủ Đức),Đồng Nai,3,3,1,3,False,04/04/2024,0,04/10/2021,False,Mass,14,Bronze,offline,0.3101,Low,2
71120,Bùi Hoàng Huy,728,male,31,Giáo viên/Giảng viên,4576657,31000000,Phường Tân Định (Q1),TP. Hồ Chí Minh,1,0,2,2,False,12/07/2024,0,20/03/2024,False,Emerging,14,Bronze,offline,0.298,Low,1
71121,Hoàng Thị Xuân,740,female,65,Kỹ sư/Chuyên viên IT,34715117,29000000,Phường 7 (Q7),Đồng Nai,3,1,2,4,False,12/12/2024,0,23/09/2021,False,Emerging,21,Bronze,offline,0.2525,Low,2
71122,Hoàng Anh Ngọc,738,female,29,Nhân viên văn phòng/Công chức,6720342,18000000,Phường 7 (Q7),Long An,1,1,2,3,False,28/10/2024,0,04/01/2024,True,Emerging,17,Bronze,offline,0.3069,Low,1
71123,Phạm Ngọc Hương,688,female,51,Giáo viên/Giảng viên,56102387,20000000,Phường 2 (Tân Bình),TP. Hồ Chí Minh,3,1,2,1,False,24/06/2023,0,27/05/2022,False,Emerging,10,Bronze,offline,0.3143,Low,2
71124,Trần Anh Duyên,624,female,27,Hưu trí,5378486,6000000,Xã Xuân Thới Đông (HM),Tiền Giang,4,0,1,2,False,26/11/2022,0,14/02/2021,True,Mass,10,Bronze,offline,0.422,Medium,2
71125,Vũ Anh Vi,691,female,68,Kế toán/Tài chính,27427861,17000000,Xã Xuân Thới Đông (HM),Bình Dương,1,1,2,3,False,16/09/2024,0,20/03/2024,True,Emerging,17,Bronze,offline,0.3009,Low,1
71126,Nguyễn Thu Hoàng,721,male,51,Kế toán/Tài chính,21875856,18000000,Phường 7 (Q7),Tỉnh khác,0,1,1,1,True,12/06/2025,32030590,25/05/2025,False,Emerging,62,Bronze,mobile,0.2126,Low,1
71127,Lê Hoàng Thành,685,male,30,Kinh doanh/Bán hàng,24607742,17000000,Xã Xuân Thới Đông (HM),TP. Hồ Chí Minh,4,0,1,4,False,24/10/2023,0,16/01/2021,False,Emerging,18,Bronze,offline,0.2957,Low,2
71128,Mai Minh Nam,683,male,35,Hưu trí,36867245,11000000,Xã Xuân Thới Đông (HM),TP. Hồ Chí Minh,3,1,1,1,False,26/08/2023,0,27/11/2021,False,Mass,7,Bronze,offline,0.3423,Low,2
71129,Dương Hoàng Hồng,622,female,34,Kế toán/Tài chính,27211789,25000000,Phường Chợ Quán (Q5),Tỉnh khác,1,1,5,2,False,23/10/2024,0,31/03/2024,False,Emerging,22,Bronze,offline,0.3665,Low,1
71130,Phạm Hữu Dũng,596,male,45,Nội trợ/Sinh viên,35912736,10000000,Phường 7 (Q7),Long An,4,0,4,3,False,23/04/2023,0,18/02/2021,False,Mass,23,Bronze,offline,0.4066,Medium,2
71131,Vũ Ngọc Linh,697,female,57,Quản lý/Lãnh đạo,74409379,85000000,Phường Thắng Lợi (Q10),Tỉnh khác,1,0,5,4,False,06/03/2025,0,22/01/2024,False,Priority,30,Bronze,offline,0.2043,Low,4
71132,Mai Quang Anh,754,male,63,Quản lý/Lãnh đạo,88803464,74000000,Phường 14 (Q12),Tỉnh khác,0,1,5,4,True,20/06/2025,23054549,04/03/2025,False,Priority,73,Bronze,mobile,0.0942,Low,4
71133,Nguyễn Xuân Anh,617,male,33,Nhân viên văn phòng/Công chức,23944150,20000000,Phường Bến Thành (Q1),Đồng Nai,2,1,2,5,True,04/04/2025,17581246,22/11/2022,False,Emerging,74,Silver,mobile,0.2405,Low,2
71134,Trần Minh Ngọc,717,female,39,Kỹ sư/Chuyên viên IT,37846288,36000000,Xã Vĩnh Lộc A (BC),TP. Hồ Chí Minh,2,1,2,3,False,29/07/2023,0,11/01/2023,False,Affluent,17,Bronze,offline,0.25,Low,2
71135,Đặng Đức Ánh,591,female,29,Kinh doanh/Bán hàng,15423532,22000000,Phường Chợ Quán (Q5),TP. Hồ Chí Minh,1,1,3,4,False,20/04/2024,0,24/12/2023,False,Emerging,24,Bronze,offline,0.3853,Low,1
71136,Đặng Thanh Dũng,709,male,58,Nhân viên văn phòng/Công chức,45250612,29000000,Phường Tân Định (Q1),Hà Nội,2,1,2,5,False,02/03/2025,0,04/03/2023,False,Emerging,25,Bronze,offline,0.2368,Low,2
71137,Hoàng Thanh Lan,694,female,59,Nhân viên văn phòng/Công chức,46252976,26000000,Xã Vĩnh Lộc A (BC),TP. Hồ Chí Minh,3,1,2,4,True,27/04/2025,22202225,19/03/2022,False,Emerging,70,Gold,mobile,0.1561,Low,2
71138,Phạm Văn Quang,733,male,61,Kế toán/Tài chính,53547625,34000000,Xã Xuân Thới Đông (HM),TP. Hồ Chí Minh,0,1,4,2,False,14/03/2025,0,28/09/2024,False,Emerging,20,Bronze,offline,0.2623,Low,1
71139,Dương Thị Vi,703,female,52,Giáo viên/Giảng viên,36580317,32000000,Phường Quang Trung (GV),Đồng Nai,3,2,2,3,False,08/04/2023,0,04/08/2021,False,Emerging,17,Bronze,offline,0.2584,Low,2
71140,Lê Xuân Vũ,638,male,61,Hưu trí,20267108,10000000,Phường Tân Sơn Nhì (Tân Phú),Hà Nội,2,1,2,1,False,20/09/2023,0,07/05/2023,False,Mass,10,Bronze,offline,0.3965,Low,2
71141,Mai Thu Quang,667,male,30,Kế toán/Tài chính,7211036,14000000,Phường 14 (Q12),Tiền Giang,0,1,1,2,False,09/12/2024,0,04/09/2024,False,Mass,10,Bronze,offline,0.3595,Low,1
71142,Phạm Anh Hoàng,649,male,54,Hưu trí,5458597,8000000,Phường Tân Định (Q1),Bình Dương,0,1,5,4,True,05/05/2025,11819105,18/04/2025,False,Mass,85,Bronze,mobile,0.2629,Low,1
71143,Hoàng Hữu Anh,666,male,47,Nhân viên văn phòng/Công chức,14960196,14000000,Phường An Hội (BT),TP. Hồ Chí Minh,1,1,4,2,False,06/07/2024,0,10/01/2024,False,Mass,20,Bronze,offline,0.3517,Low,1
71144,Dương Minh Duyên,734,female,42,Nhân viên văn phòng/Công chức,21549194,13000000,Phường Hòa Bình (Q11),TP. Hồ Chí Minh,1,2,2,1,True,01/07/2025,17847421,06/01/2024,False,Mass,63,Silver,mobile,0.2228,Low,1
71145,Vũ Thu Hoàng,585,male,25,Kinh doanh/Bán hàng,39653867,34000000,Phường Quang Trung (GV),Đồng Nai,2,0,3,1,False,17/10/2024,0,24/03/2023,True,Emerging,13,Bronze,offline,0.3934,Low,2
71146,Bùi Trần Châu,691,male,62,Kế toán/Tài chính,10236559,13000000,Phường Hòa Bình (Q11),Tỉnh khác,1,1,3,1,False,11/12/2024,0,16/05/2024,False,Mass,13,Bronze,offline,0.3458,Low,1
71147,Phạm Hữu Anh,710,male,59,Giáo viên/Giảng viên,21144150,22000000,Phường Chợ Quán (Q5),TP. Hồ Chí Minh,0,0,2,4,True,27/04/2025,26115409,26/03/2025,False,Emerging,73,Bronze,mobile,0.1675,Low,1
71148,Hoàng Thanh Vân,689,female,34,Quản lý/Lãnh đạo,34287302,68000000,Phường Thắng Lợi (Q10),Đồng Nai,0,1,4,4,False,04/10/2024,0,03/10/2024,False,Priority,27,Bronze,offline,0.2217,Low,1
71149,Bùi Đức Châu,657,male,52,Lao động phổ thông,4319366,8000000,Phường 7 (Q7),Cần Thơ,0,2,2,5,True,12/06/2025,2757498,17/01/2025,False,Mass,68,Bronze,mobile,0.2452,Low,1
71150,Đặng Đức Ánh,688,female,33,Giáo viên/Giảng viên,16323400,13000000,Phường Vĩnh Hội (Q4),Tiền Giang,4,0,4,3,False,21/08/2021,0,20/01/2021,False,Mass,23,Bronze,offline,0.3181,Low,2
71151,Trần Thị Linh,755,female,25,Quản lý/Lãnh đạo,70460806,105000000,Thị trấn Tân Túc (BC),Bình Dương,0,1,3,3,False,05/03/2025,0,20/11/2024,False,Priority,20,Bronze,offline,0.2145,Low,4
71152,Dương Quang Dũng,762,male,62,Hưu trí,26894198,18000000,Phường 2 (Tân Bình),Hà Nội,1,1,1,4,False,19/02/2025,0,01/03/2024,False,Emerging,18,Bronze,offline,0.2776,Low,1
71153,Trần Gia Duyên,673,female,44,Kỹ sư/Chuyên viên IT,54979856,57000000,Phường Tân Sơn Nhì (Tân Phú),TP. Hồ Chí Minh,2,1,2,1,False,23/06/2024,0,07/02/2023,False,Affluent,10,Bronze,offline,0.2695,Low,2
71154,Nguyễn Gia Duyên,738,female,38,Kinh doanh/Bán hàng,60041775,20000000,Thị trấn Tân Túc (BC),TP. Hồ Chí Minh,4,1,1,8,False,12/11/2023,0,25/03/2021,False,Emerging,33,Bronze,offline,0.2139,Low,2
71155,Lê Văn Trung,723,male,73,Quản lý/Lãnh đạo,227238861,59000000,Phường Tân Sơn Nhì (Tân Phú),TP. Hồ Chí Minh,4,1,2,5,False,30/03/2022,0,16/02/2021,False,Affluent,25,Bronze,offline,0.1754,Low,4
71156,Trần Xuân Quang,622,male,62,Lao động phổ thông,20657025,10000000,Thị trấn Tân Túc (BC),Tỉnh khác,0,1,1,2,True,17/05/2025,3612296,17/02/2025,False,Mass,54,Bronze,mobile,0.2948,Low,1
71157,Bùi Trần Thành,700,male,40,Kế toán/Tài chính,18599592,28000000,Phường Tân Sơn Nhì (Tân Phú),Tỉnh khác,0,1,3,2,False,01/04/2025,0,28/03/2025,False,Emerging,16,Bronze,offline,0.2871,Low,1
71158,Lê Anh Hoàng,628,male,53,Lao động phổ thông,17681277,15000000,Phường Tân Định (Q1),Hà Nội,4,1,2,3,False,12/11/2024,0,23/04/2021,False,Emerging,17,Bronze,offline,0.3732,Low,2
71159,Dương Thu Chi,734,female,56,Kỹ sư/Chuyên viên IT,28467779,54000000,Thị trấn Tân Túc (BC),Hà Nội,1,1,2,3,False,26/09/2024,0,16/07/2023,False,Affluent,17,Bronze,offline,0.2254,Low,1
71160,Vũ Quang Hồng,730,female,55,Nội trợ/Sinh viên,6169433,8000000,Phường Chợ Quán (Q5),Bà Rịa - Vũng Tàu,3,1,1,7,False,10/09/2022,0,14/05/2022,False,Mass,29,Bronze,offline,0.2779,Low,2
71161,Hoàng Minh Quang,681,male,50,Kế toán/Tài chính,26896133,28000000,Phường 7 (Q7),TP. Hồ Chí Minh,1,1,2,1,False,20/01/2025,0,28/09/2023,False,Emerging,10,Bronze,offline,0.3141,Low,1
71162,Đặng Thu Thành,713,male,41,Kinh doanh/Bán hàng,26692328,27000000,Xã Xuân Thới Đông (HM),Bình Dương,4,1,2,1,False,24/03/2022,0,18/03/2021,False,Emerging,10,Bronze,offline,0.2972,Low,2
71163,Vũ Thị Vi,746,female,59,Quản lý/Lãnh đạo,96800084,97000000,Phường Thắng Lợi (Q10),Bình Dương,1,2,2,3,False,16/06/2024,0,11/07/2023,False,Priority,17,Bronze,offline,0.2107,Low,4
71164,Nguyễn Minh Ánh,713,female,46,Nhân viên văn phòng/Công chức,9142618,10000000,Phường 2 (Tân Bình),Tỉnh khác,0,1,1,1,True,20/06/2025,3910757,07/06/2025,False,Mass,51,Bronze,mobile,0.2391,Low,1
71165,Bùi Văn Lan,585,female,70,Kỹ sư/Chuyên viên IT,70376768,41000000,Phường 2 (Tân Bình),TP. Hồ Chí Minh,3,1,3,6,False,07/12/2024,0,07/04/2022,False,Affluent,31,Bronze,offline,0.31,Low,2
71166,Nguyễn Thanh Tùng,677,male,45,Kinh doanh/Bán hàng,9450445,10000000,Phường Tân Định (Q1),TP. Hồ Chí Minh,1,1,2,3,False,07/05/2024,0,26/03/2024,False,Mass,17,Bronze,offline,0.3417,Low,1
71167,Vũ Hoàng Mai,719,female,63,Nội trợ/Sinh viên,16749598,11000000,Phường Bến Thành (Q1),Đồng Nai,2,2,1,3,False,28/05/2024,0,13/02/2023,False,Mass,14,Bronze,offline,0.3098,Low,2
71168,Lê Quang Nam,788,male,48,Nhân viên văn phòng/Công chức,60841948,25000000,Phường 2 (Tân Bình),TP. Hồ Chí Minh,1,3,1,1,False,24/11/2024,0,13/06/2024,False,Emerging,7,Bronze,offline,0.2913,Low,1
71169,Dương Kim Khoa,742,male,55,Kỹ sư/Chuyên viên IT,185688311,46000000,Phường Thắng Lợi (Q10),Tiền Giang,3,1,2,2,False,17/03/2025,0,04/05/2022,False,Affluent,14,Bronze,offline,0.2233,Low,2
71170,Dương Thu Hưng,788,male,28,Chủ Doanh nghiệp nhỏ,52595617,146000000,Xã Xuân Thới Đông (HM),Hà Nội,1,1,5,8,True,16/05/2025,75775793,03/09/2023,False,Priority,90,Silver,mobile,0.0505,Low,4
71171,Dương Gia Khoa,719,male,27,Nội trợ/Sinh viên,6671171,8000000,Phường Quang Trung (GV),TP. Hồ Chí Minh,1,0,1,1,False,04/07/2024,0,05/03/2024,True,Mass,7,Bronze,offline,0.3519,Low,1
71172,Lê Minh Duyên,673,female,34,Lao động phổ thông,19750474,14000000,Phường Hòa Bình (Q11),TP. Hồ Chí Minh,3,0,1,1,False,30/11/2021,0,15/07/2021,True,Mass,7,Bronze,offline,0.3538,Low,2
